data,natureza_acidente,bairro,conservacao_via,pedestre,veiculos
2020-09-12,COM VÍTIMA,PRADO,Mal iluminada,0,2
2020-09-12,COM VÍTIMA,CAMPO GRANDE,Mal conservada,0,2
2020-09-13,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-13,COM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-09-13,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-09-14,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-09-14,COM VÍTIMA,AFOGADOS,Perfeito estado,0,3
2020-09-14,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-14,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-09-14,COM VÍTIMA,IPUTINGA,Perfeito estado,1,1
2020-09-14,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,BEBERIBE,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-09-15,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-09-16,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-09-16,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-09-16,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-09-16,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-16,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-09-17,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-09-17,COM VÍTIMA,IPSEP,Perfeito estado,0,3
2020-09-17,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-17,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-09-17,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-09-18,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-09-18,COM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-09-18,COM VÍTIMA,BOMBA DO HEMETÉRIO,Perfeito estado,0,2
2020-09-18,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-18,COM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-09-19,COM VÍTIMA,MADALENA,Mal conservada,0,2
2020-09-19,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-09-19,SEM VÍTIMA,COQUEIRAL,Perfeito estado,0,2
2020-09-19,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-09-20,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-09-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,4
2020-09-20,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-09-20,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-09-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,1
2020-09-21,SEM VÍTIMA,PINA,Mal iluminada,0,1
2020-09-21,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-09-21,COM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-09-21,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-09-22,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-09-22,COM VÍTIMA,SAN MARTIN,Perfeito estado,1,1
2020-09-22,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-09-22,COM VÍTIMA,VASCO DA GAMA,Mal conservada,0,2
2020-09-22,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-09-22,COM VÍTIMA,TORRÕES,Perfeito estado,0,1
2020-09-22,COM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-09-22,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,3
2020-09-23,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,0
2020-09-23,COM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-09-23,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-09-23,COM VÍTIMA,BEBERIBE,Perfeito estado,1,1
2020-09-24,COM VÍTIMA,FUNDÃO,Perfeito estado,0,2
2020-09-24,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-09-24,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,1
2020-09-24,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-24,COM VÍTIMA,DOIS IRMÃOS,Perfeito estado,0,2
2020-09-25,COM VÍTIMA,CORDEIRO,Perfeito estado,1,2
2020-09-25,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-09-25,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-09-26,COM VÍTIMA,AREIAS,Mal conservada,0,2
2020-09-26,COM VÍTIMA,ÁGUA FRIA,Mal conservada,0,2
2020-09-26,COM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-09-26,COM VÍTIMA,MANGABEIRA,Perfeito estado,0,3
2020-09-26,COM VÍTIMA,ILHA JOANA BEZERRA,Perfeito estado,2,1
2020-09-27,COM VÍTIMA,DOIS UNIDOS,Perfeito estado,0,2
2020-09-27,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-27,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-09-27,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-09-27,COM VÍTIMA,CASA AMARELA,Perfeito estado,1,1
2020-09-27,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-09-28,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-09-28,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-09-28,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-09-29,SEM VÍTIMA,BOMBA DO HEMETÉRIO,Perfeito estado,0,2
2020-09-29,COM VÍTIMA,NOVA DESCOBERTA,Perfeito estado,0,4
2020-09-29,COM VÍTIMA,LINHA DO TIRO,Perfeito estado,0,2
2020-09-29,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-09-29,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-09-29,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-09-30,COM VÍTIMA,ROSARINHO,Perfeito estado,0,4
2020-09-30,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-09-30,COM VÍTIMA,SÃO JOSÉ,Mal iluminada,1,1
2020-09-30,COM VÍTIMA,JARDIM SÃO PAULO,Mal iluminada,0,2
2020-09-30,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-01,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-10-01,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-10-01,COM VÍTIMA,MACAXEIRA,Mal iluminada,0,2
2020-10-01,COM VÍTIMA,BONGI,Perfeito estado,0,2
2020-10-01,SEM VÍTIMA,PARNAMIRIM,Mal iluminada,0,2
2020-10-02,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-02,COM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,1
2020-10-02,COM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-10-02,COM VÍTIMA,BOA VIAGEM,Mal iluminada,0,2
2020-10-02,COM VÍTIMA,BARRO,Mal iluminada,0,2
2020-10-02,COM VÍTIMA,MUSTARDINHA,Perfeito estado,1,1
2020-10-03,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-10-03,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-03,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-10-03,COM VÍTIMA,CAJUEIRO,Perfeito estado,0,2
2020-10-04,COM VÍTIMA,SÃO JOSÉ,Mal conservada,0,1
2020-10-04,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-10-04,COM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-10-04,COM VÍTIMA,BOA VIAGEM,Mal iluminada,0,2
2020-10-05,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-10-05,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-10-05,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-10-05,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-05,COM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-10-06,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-10-06,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-06,COM VÍTIMA,ÁGUA FRIA,Perfeito estado,1,1
2020-10-06,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-06,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-06,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-10-06,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,1
2020-10-07,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-10-07,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-10-07,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,3
2020-10-07,COM VÍTIMA,IBURA,Perfeito estado,1,1
2020-10-07,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-10-07,SEM VÍTIMA,MACAXEIRA,Perfeito estado,0,2
2020-10-08,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-10-08,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-10-08,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-08,COM VÍTIMA,IPSEP,Perfeito estado,0,3
2020-10-08,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-08,COM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-10-08,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-09,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-09,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-10-10,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,1
2020-10-10,COM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-10-10,COM VÍTIMA,TEJIPIÓ,Mal iluminada,0,1
2020-10-12,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-12,COM VÍTIMA,SÃO JOSÉ,Mal iluminada,0,2
2020-10-13,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,1
2020-10-13,COM VÍTIMA,DOIS IRMÃOS,Perfeito estado,0,2
2020-10-13,SEM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-10-13,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-14,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,1
2020-10-14,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-10-14,COM VÍTIMA,JORDÃO,Mal iluminada,0,2
2020-10-14,COM VÍTIMA,ALTO JOSÉ BONIFÁCIO,Perfeito estado,0,2
2020-10-14,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-10-14,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,1
2020-10-14,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-15,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,1
2020-10-15,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-10-15,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-15,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-10-15,COM VÍTIMA,BOA VIAGEM,Perfeito estado,1,1
2020-10-15,COM VÍTIMA,BOA VISTA,Perfeito estado,1,1
2020-10-15,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,1
2020-10-15,COM VÍTIMA,ÁGUA FRIA,Mal conservada,0,2
2020-10-15,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,1,1
2020-10-15,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-15,COM VÍTIMA,BEBERIBE,Perfeito estado,0,2
2020-10-15,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-15,COM VÍTIMA,ARRUDA,Perfeito estado,0,3
2020-10-16,COM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-10-16,VÍTIMA FATAL,PRADO,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-10-16,COM VÍTIMA,GUABIRABA,Mal iluminada,0,3
2020-10-16,COM VÍTIMA,PARNAMIRIM,Perfeito estado,0,1
2020-10-17,COM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-10-17,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-10-17,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-10-17,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,1
2020-10-18,COM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-10-18,COM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-10-19,COM VÍTIMA,AFOGADOS,Perfeito estado,1,1
2020-10-19,COM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-10-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-20,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-10-20,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-20,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-10-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-20,COM VÍTIMA,BEBERIBE,Perfeito estado,0,3
2020-10-20,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-21,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-21,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-21,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-10-21,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-10-22,COM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-10-22,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-22,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-10-22,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-10-22,COM VÍTIMA,DOIS IRMÃOS,Perfeito estado,0,1
2020-10-23,COM VÍTIMA,ALTO JOSÉ DO PINHO,Perfeito estado,0,4
2020-10-23,COM VÍTIMA,VÁRZEA,Perfeito estado,1,1
2020-10-23,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-23,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-10-23,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-10-23,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-23,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,1
2020-10-23,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-24,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-10-24,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-24,COM VÍTIMA,CAMPINA DO BARRETO,Perfeito estado,1,1
2020-10-24,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-24,COM VÍTIMA,PRADO,Perfeito estado,0,1
2020-10-24,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,3
2020-10-24,COM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-10-24,COM VÍTIMA,IPUTINGA,Mal conservada,2,1
2020-10-25,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-10-25,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-27,COM VÍTIMA,VASCO DA GAMA,Perfeito estado,0,2
2020-10-27,COM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-10-27,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-10-27,COM VÍTIMA,PINA,Mal iluminada,1,1
2020-10-28,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-10-28,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-10-28,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-28,COM VÍTIMA,VASCO DA GAMA,Perfeito estado,0,2
2020-10-28,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-10-28,COM VÍTIMA,SANTO AMARO,Perfeito estado,1,1
2020-10-28,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-10-29,COM VÍTIMA,PORTO DA MADEIRA,Perfeito estado,0,2
2020-10-29,COM VÍTIMA,CASA AMARELA,Perfeito estado,1,1
2020-10-29,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-10-29,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-10-30,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-30,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-30,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-31,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-10-31,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-10-31,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-10-31,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-10-31,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-10-31,COM VÍTIMA,CORDEIRO,Perfeito estado,0,1
2020-10-31,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-11-01,COM VÍTIMA,CAMPINA DO BARRETO,Perfeito estado,2,1
2020-11-02,COM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-11-02,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-11-02,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-11-02,COM VÍTIMA,DOIS UNIDOS,Perfeito estado,0,2
2020-11-02,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-11-02,COM VÍTIMA,DERBY,Perfeito estado,0,1
2020-11-03,SEM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-11-03,COM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-11-03,COM VÍTIMA,ARRUDA,Perfeito estado,1,1
2020-11-03,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-11-03,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-11-03,COM VÍTIMA,TORRÕES,Mal iluminada,0,3
2020-11-04,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-04,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-11-04,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-11-04,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-11-04,COM VÍTIMA,PARNAMIRIM,Perfeito estado,0,3
2020-11-04,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-04,COM VÍTIMA,FUNDÃO,Perfeito estado,0,2
2020-11-05,COM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-11-05,SEM VÍTIMA,MADALENA,Perfeito estado,0,4
2020-11-05,SEM VÍTIMA,COELHOS,Perfeito estado,0,2
2020-11-05,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-11-05,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-06,SEM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-11-06,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-11-06,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,1,1
2020-11-06,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-11-06,COM VÍTIMA,APIPUCOS,Perfeito estado,0,2
2020-11-06,COM VÍTIMA,PINA,Perfeito estado,0,3
2020-11-06,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-11-06,COM VÍTIMA,IBURA,Mal conservada,0,2
2020-11-06,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-11-07,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-11-07,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-11-07,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-08,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-11-08,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-11-08,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-11-08,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-11-08,COM VÍTIMA,LINHA DO TIRO,Perfeito estado,0,2
2020-11-08,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-11-08,COM VÍTIMA,CAMPO GRANDE,Mal conservada,0,2
2020-11-09,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-11-09,COM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-11-09,COM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-11-09,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-11-09,COM VÍTIMA,ÁGUA FRIA,Perfeito estado,1,1
2020-11-09,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,1,1
2020-11-09,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-11-09,COM VÍTIMA,MADALENA,Perfeito estado,0,3
2020-11-09,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,3
2020-11-09,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,3
2020-11-09,COM VÍTIMA,MACAXEIRA,Perfeito estado,1,1
2020-11-09,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-09,COM VÍTIMA,TOTÓ,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,5
2020-11-10,COM VÍTIMA,BARRO,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,HIPÓDROMO,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,PRADO,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-11-10,COM VÍTIMA,AFOGADOS,Perfeito estado,0,3
2020-11-11,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,JIQUIÁ,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,SANTO AMARO,Outros,0,2
2020-11-11,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-11-11,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-11-12,COM VÍTIMA,JAQUEIRA,Perfeito estado,0,2
2020-11-12,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-11-12,COM VÍTIMA,BARRO,Perfeito estado,0,2
2020-11-12,COM VÍTIMA,BARRO,Perfeito estado,0,2
2020-11-12,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-11-12,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-11-12,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-12,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,1
2020-11-12,COM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-11-13,COM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,1
2020-11-13,COM VÍTIMA,PRADO,Mal conservada,0,2
2020-11-13,COM VÍTIMA,BARRO,Perfeito estado,0,3
2020-11-13,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-11-13,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-11-13,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-13,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-13,SEM VÍTIMA,VÁRZEA,Mal iluminada,0,3
2020-11-13,COM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,CORDEIRO,Perfeito estado,0,1
2020-11-14,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,CABANGA,Perfeito estado,0,1
2020-11-14,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,BARRO,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,CAJUEIRO,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-14,COM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-11-15,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-15,COM VÍTIMA,BOA VISTA,Perfeito estado,0,1
2020-11-15,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-11-15,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-15,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-16,COM VÍTIMA,AFOGADOS,Perfeito estado,0,3
2020-11-16,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-11-16,COM VÍTIMA,BARRO,Perfeito estado,0,2
2020-11-16,COM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-11-16,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-11-16,COM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-11-16,VÍTIMA FATAL,GRAÇAS,Perfeito estado,0,3
2020-11-16,COM VÍTIMA,BOA VIAGEM,Perfeito estado,1,1
2020-11-16,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
